Source;Target;Type
4317;6753;Directed
4317;1729;Directed
4317;1724;Directed
4317;3971;Directed
4317;6782;Directed
4317;5796;Directed
4317;1728;Directed
4317;9043;Directed
4317;3973;Directed
4317;2082;Directed
4317;2176;Directed
4317;1353;Directed
4317;585;Directed
4317;2922;Directed
4317;4330;Directed
4317;2241;Directed
4317;2188;Directed
4317;2191;Directed
4317;345;Directed
4317;344;Directed
4317;4053;Directed
4317;1074;Directed
4317;373;Directed
4317;2958;Directed
4317;2912;Directed
4317;2908;Directed
4317;340;Directed
4317;1678;Directed
4317;1524;Directed
4317;350;Directed
4317;352;Directed
4317;1525;Directed
4317;342;Directed
1120;813;Directed
1120;1165;Directed
1120;1187;Directed
1120;4059;Directed
841;813;Directed
4196;1472;Directed
429;421;Directed
637;4350;Directed
637;4325;Directed
637;4327;Directed
637;4328;Directed
637;5589;Directed
3410;1157;Directed
3410;1156;Directed
3410;5804;Directed
3410;1154;Directed
3410;5697;Directed
3410;3941;Directed
3410;1701;Directed
3410;1128;Directed
3410;1130;Directed
3410;4057;Directed
3410;2177;Directed
3410;2170;Directed
3410;2072;Directed
3410;2074;Directed
3410;2067;Directed
3410;2082;Directed
3410;2176;Directed
3410;2064;Directed
3410;2241;Directed
3410;2188;Directed
1699;1701;Directed
1699;4317;Directed
4328;663;Directed
4328;632;Directed
4328;4325;Directed
4328;4327;Directed
4328;637;Directed
4328;649;Directed
4328;5589;Directed
649;644;Directed
649;663;Directed
649;632;Directed
649;653;Directed
649;4328;Directed
649;5589;Directed
540;503;Directed
5673;1218;Directed
5673;1367;Directed
5673;3998;Directed
5673;1229;Directed
5673;1359;Directed
5673;304;Directed
5673;302;Directed
5673;580;Directed
5673;1353;Directed
5673;1080;Directed
5673;344;Directed
5673;355;Directed
5673;1074;Directed
5673;340;Directed
514;1212;Directed
514;1055;Directed
514;1056;Directed
514;1715;Directed
514;520;Directed
514;599;Directed
1399;231;Directed
1399;1264;Directed
1399;1273;Directed
1399;1418;Directed
1399;287;Directed
1399;1218;Directed
1399;210;Directed
1399;1359;Directed
1399;1066;Directed
1399;1335;Directed
1399;1353;Directed
1399;1665;Directed
1399;1354;Directed
1399;1435;Directed
1399;1075;Directed
1399;1636;Directed
531;532;Directed
531;535;Directed
1330;1386;Directed
1330;1382;Directed
1330;304;Directed
1330;580;Directed
1330;1335;Directed
1330;1354;Directed
1330;1636;Directed
210;502;Directed
210;507;Directed
210;1212;Directed
210;231;Directed
210;1264;Directed
210;1273;Directed
210;230;Directed
210;246;Directed
210;287;Directed
210;3364;Directed
210;1555;Directed
210;1157;Directed
210;1094;Directed
210;1084;Directed
210;1218;Directed
210;280;Directed
210;1386;Directed
210;1382;Directed
210;3998;Directed
210;1701;Directed
210;1399;Directed
210;1229;Directed
210;237;Directed
210;1128;Directed
210;2177;Directed
210;2170;Directed
210;2985;Directed
210;302;Directed
210;209;Directed
210;1335;Directed
210;1353;Directed
210;6492;Directed
210;243;Directed
210;216;Directed
210;235;Directed
210;2241;Directed
210;2188;Directed
210;1665;Directed
210;1320;Directed
210;5552;Directed
210;221;Directed
210;1354;Directed
210;1423;Directed
210;1074;Directed
210;220;Directed
210;1044;Directed
210;146;Directed
210;340;Directed
210;1524;Directed
210;1638;Directed
210;211;Directed
273;248;Directed
273;507;Directed
273;298;Directed
273;1059;Directed
273;951;Directed
273;1084;Directed
273;245;Directed
273;1382;Directed
273;813;Directed
273;1701;Directed
273;1229;Directed
273;253;Directed
273;1165;Directed
273;1128;Directed
273;2177;Directed
273;2170;Directed
273;4059;Directed
273;1107;Directed
273;580;Directed
273;262;Directed
273;2241;Directed
273;2179;Directed
273;2188;Directed
273;275;Directed
273;6730;Directed
273;260;Directed
273;269;Directed
273;264;Directed
273;1074;Directed
273;3797;Directed
273;263;Directed
273;270;Directed
273;340;Directed
273;268;Directed
273;970;Directed
273;897;Directed
273;3550;Directed
488;1212;Directed
488;521;Directed
488;1055;Directed
488;1051;Directed
488;1056;Directed
488;1382;Directed
488;535;Directed
488;534;Directed
488;1230;Directed
488;580;Directed
488;467;Directed
488;599;Directed
1360;492;Directed
1360;699;Directed
1360;1367;Directed
1360;478;Directed
1360;490;Directed
535;503;Directed
535;502;Directed
535;548;Directed
535;492;Directed
535;507;Directed
535;1212;Directed
535;508;Directed
535;1264;Directed
535;547;Directed
535;530;Directed
535;523;Directed
535;495;Directed
535;469;Directed
535;3986;Directed
535;664;Directed
535;1562;Directed
535;657;Directed
535;644;Directed
535;346;Directed
535;691;Directed
535;1551;Directed
535;1553;Directed
535;609;Directed
535;337;Directed
535;1055;Directed
535;1051;Directed
535;1587;Directed
535;1606;Directed
535;1054;Directed
535;1056;Directed
535;674;Directed
535;699;Directed
535;1745;Directed
535;668;Directed
535;1489;Directed
535;5592;Directed
535;669;Directed
535;1218;Directed
535;1367;Directed
535;478;Directed
535;1382;Directed
535;490;Directed
535;3998;Directed
535;529;Directed
535;16;Directed
535;3941;Directed
535;1701;Directed
535;531;Directed
535;488;Directed
535;552;Directed
535;1229;Directed
535;1198;Directed
535;304;Directed
535;302;Directed
535;1230;Directed
535;580;Directed
535;467;Directed
535;1665;Directed
535;4198;Directed
535;465;Directed
535;599;Directed
535;541;Directed
535;344;Directed
535;355;Directed
535;4053;Directed
535;1626;Directed
535;3494;Directed
535;596;Directed
535;340;Directed
535;1524;Directed
535;353;Directed
535;603;Directed
535;1519;Directed
535;1638;Directed
535;608;Directed
535;342;Directed
552;1212;Directed
552;521;Directed
552;499;Directed
552;478;Directed
552;1382;Directed
552;498;Directed
552;535;Directed
552;534;Directed
552;1230;Directed
552;580;Directed
552;467;Directed
552;599;Directed
1409;1386;Directed
1409;1335;Directed
1416;1386;Directed
1229;503;Directed
1229;248;Directed
1229;502;Directed
1229;548;Directed
1229;492;Directed
1229;507;Directed
1229;1246;Directed
1229;1212;Directed
1229;231;Directed
1229;1264;Directed
1229;1227;Directed
1229;1273;Directed
1229;1225;Directed
1229;1418;Directed
1229;1234;Directed
1229;1242;Directed
1229;287;Directed
1229;1562;Directed
1229;3885;Directed
1229;1538;Directed
1229;346;Directed
1229;3364;Directed
1229;1555;Directed
1229;1551;Directed
1229;1553;Directed
1229;609;Directed
1229;3930;Directed
1229;1157;Directed
1229;951;Directed
1229;351;Directed
1229;337;Directed
1229;1055;Directed
1229;1051;Directed
1229;1587;Directed
1229;1606;Directed
1229;1054;Directed
1229;1057;Directed
1229;1613;Directed
1229;1056;Directed
1229;1084;Directed
1229;1053;Directed
1229;737;Directed
1229;1489;Directed
1229;669;Directed
1229;1218;Directed
1229;1367;Directed
1229;478;Directed
1229;5781;Directed
1229;1386;Directed
1229;1213;Directed
1229;1382;Directed
1229;490;Directed
1229;3998;Directed
1229;491;Directed
1229;1216;Directed
1229;1058;Directed
1229;679;Directed
1229;1663;Directed
1229;1194;Directed
1229;1652;Directed
1229;3941;Directed
1229;1662;Directed
1229;421;Directed
1229;1657;Directed
1229;1701;Directed
1229;5673;Directed
1229;210;Directed
1229;273;Directed
1229;535;Directed
1229;1223;Directed
1229;1251;Directed
1229;2939;Directed
1229;1128;Directed
1229;1590;Directed
1229;2170;Directed
1229;2988;Directed
1229;2985;Directed
1229;4029;Directed
1229;2621;Directed
1229;2072;Directed
1229;1231;Directed
1229;591;Directed
1229;304;Directed
1229;302;Directed
1229;1230;Directed
1229;580;Directed
1229;2560;Directed
1229;2564;Directed
1229;1335;Directed
1229;1353;Directed
1229;585;Directed
1229;1253;Directed
1229;1080;Directed
1229;2241;Directed
1229;2188;Directed
1229;2816;Directed
1229;3988;Directed
1229;1214;Directed
1229;1226;Directed
1229;1665;Directed
1229;4198;Directed
1229;629;Directed
1229;599;Directed
1229;1072;Directed
1229;345;Directed
1229;1219;Directed
1229;2771;Directed
1229;2851;Directed
1229;1760;Directed
1229;2983;Directed
1229;1762;Directed
1229;1354;Directed
1229;4053;Directed
1229;1074;Directed
1229;1435;Directed
1229;1526;Directed
1229;2650;Directed
1229;3797;Directed
1229;2709;Directed
1229;3494;Directed
1229;3752;Directed
1229;2745;Directed
1229;1905;Directed
1229;2715;Directed
1229;2789;Directed
1229;2688;Directed
1229;1871;Directed
1229;2673;Directed
1229;1075;Directed
1229;1517;Directed
1229;1220;Directed
1229;1243;Directed
1229;340;Directed
1229;1678;Directed
1229;1250;Directed
1229;1636;Directed
1229;891;Directed
1229;1524;Directed
1229;3576;Directed
1229;1909;Directed
1229;1885;Directed
1229;1852;Directed
1229;3830;Directed
1229;1638;Directed
1229;1529;Directed
1229;1525;Directed
1229;342;Directed
1229;1767;Directed
1229;3670;Directed
1229;1824;Directed
6757;1218;Directed
1313;1386;Directed
1223;503;Directed
1223;1218;Directed
1223;3998;Directed
1223;1058;Directed
1223;1229;Directed
237;210;Directed
237;214;Directed
1251;548;Directed
1251;1246;Directed
1251;1553;Directed
1251;1055;Directed
1251;1054;Directed
1251;1056;Directed
1251;1218;Directed
1251;1367;Directed
1251;3998;Directed
1251;1229;Directed
1251;304;Directed
1251;1253;Directed
1251;355;Directed
1251;1525;Directed
1078;1079;Directed
253;248;Directed
253;298;Directed
253;246;Directed
253;287;Directed
253;4162;Directed
253;1084;Directed
253;1386;Directed
253;245;Directed
253;1382;Directed
253;1701;Directed
253;273;Directed
253;4059;Directed
253;247;Directed
253;302;Directed
253;1074;Directed
253;1044;Directed
253;970;Directed
253;897;Directed
1359;502;Directed
1359;1418;Directed
1359;469;Directed
1359;1555;Directed
1359;1386;Directed
1359;1382;Directed
1359;5673;Directed
1359;1399;Directed
1359;304;Directed
1359;1335;Directed
1359;355;Directed
1359;1074;Directed
1359;1435;Directed
266;260;Directed
9045;1701;Directed
1165;883;Directed
1165;813;Directed
1165;1701;Directed
1165;1166;Directed
1165;1120;Directed
1165;273;Directed
1165;1173;Directed
1165;1187;Directed
1165;4059;Directed
1165;1107;Directed
1165;1177;Directed
1165;1145;Directed
1165;2188;Directed
1033;1032;Directed
2948;507;Directed
2948;3885;Directed
2948;644;Directed
2948;346;Directed
2948;3364;Directed
2948;1555;Directed
2948;609;Directed
2948;1579;Directed
2948;3930;Directed
2948;2923;Directed
2948;351;Directed
2948;337;Directed
2948;1587;Directed
2948;1606;Directed
2948;1584;Directed
2948;1613;Directed
2948;1056;Directed
2948;737;Directed
2948;1743;Directed
2948;1218;Directed
2948;1382;Directed
2948;2952;Directed
2948;679;Directed
2948;3953;Directed
2948;415;Directed
2948;421;Directed
2948;3959;Directed
2948;2954;Directed
2948;1701;Directed
2948;1735;Directed
2948;2944;Directed
2948;2939;Directed
2948;2949;Directed
2948;1197;Directed
2948;1590;Directed
2948;1602;Directed
2948;6156;Directed
2948;2988;Directed
2948;2985;Directed
2948;4029;Directed
2948;6111;Directed
2948;2960;Directed
2948;2987;Directed
2948;2964;Directed
2948;2965;Directed
2948;580;Directed
2948;6940;Directed
2948;4362;Directed
2948;2962;Directed
2948;2967;Directed
2948;3964;Directed
2948;6089;Directed
2948;6162;Directed
2948;2961;Directed
2948;7003;Directed
2948;8774;Directed
2948;2990;Directed
2948;2922;Directed
2948;2989;Directed
2948;4368;Directed
2948;2188;Directed
2948;2991;Directed
2948;2992;Directed
2948;2973;Directed
2948;2969;Directed
2948;1665;Directed
2948;345;Directed
2948;6152;Directed
2948;2975;Directed
2948;2968;Directed
2948;2980;Directed
2948;6485;Directed
2948;4111;Directed
2948;6153;Directed
2948;2981;Directed
2948;1760;Directed
2948;2979;Directed
2948;2983;Directed
2948;6147;Directed
2948;1354;Directed
2948;2910;Directed
2948;6150;Directed
2948;6149;Directed
2948;6148;Directed
2948;2913;Directed
2948;2958;Directed
2948;2912;Directed
2948;2972;Directed
2948;2908;Directed
2948;340;Directed
2948;1678;Directed
2948;1524;Directed
2948;4078;Directed
2948;4352;Directed
2948;342;Directed
2948;4374;Directed
2948;3179;Directed
5801;1701;Directed
843;813;Directed
2944;492;Directed
2944;1246;Directed
2944;3986;Directed
2944;364;Directed
2944;1539;Directed
2944;1745;Directed
2944;671;Directed
2944;1489;Directed
2944;1222;Directed
2944;6109;Directed
2944;1194;Directed
2944;3941;Directed
2944;2945;Directed
2944;3959;Directed
2944;6107;Directed
2944;2948;Directed
2944;2947;Directed
2944;2942;Directed
2944;6103;Directed
2944;6105;Directed
2944;2988;Directed
2944;2940;Directed
2944;4029;Directed
2944;6102;Directed
2944;3972;Directed
2944;8076;Directed
2944;2188;Directed
2944;2992;Directed
2944;2975;Directed
2944;344;Directed
2944;373;Directed
2944;1525;Directed
2947;1613;Directed
2947;679;Directed
2947;1701;Directed
2947;2944;Directed
2947;2939;Directed
2947;1590;Directed
2947;2988;Directed
2947;2985;Directed
2947;4029;Directed
2947;2188;Directed
2947;2191;Directed
1688;502;Directed
1688;548;Directed
1688;664;Directed
1688;665;Directed
1688;347;Directed
1688;644;Directed
1688;346;Directed
1688;348;Directed
1688;609;Directed
1688;1612;Directed
1688;351;Directed
1688;337;Directed
1688;338;Directed
1688;1611;Directed
1688;1587;Directed
1688;1609;Directed
1688;1613;Directed
1688;737;Directed
1688;478;Directed
1688;1386;Directed
1688;3953;Directed
1688;1706;Directed
1688;1701;Directed
1688;4317;Directed
1688;1682;Directed
1688;5780;Directed
1688;1685;Directed
1688;2988;Directed
1688;2985;Directed
1688;4029;Directed
1688;2960;Directed
1688;1726;Directed
1688;302;Directed
1688;580;Directed
1688;636;Directed
1688;1665;Directed
1688;629;Directed
1688;345;Directed
1688;344;Directed
1688;6510;Directed
1688;4053;Directed
1688;341;Directed
1688;340;Directed
1688;1678;Directed
1688;371;Directed
1688;350;Directed
1688;352;Directed
1688;342;Directed
2939;502;Directed
2939;507;Directed
2939;644;Directed
2939;346;Directed
2939;1555;Directed
2939;351;Directed
2939;1587;Directed
2939;1613;Directed
2939;1056;Directed
2939;1218;Directed
2939;1382;Directed
2939;2952;Directed
2939;679;Directed
2939;3941;Directed
2939;2945;Directed
2939;3953;Directed
2939;6106;Directed
2939;415;Directed
2939;421;Directed
2939;3959;Directed
2939;2954;Directed
2939;1701;Directed
2939;1735;Directed
2939;4317;Directed
2939;1229;Directed
2939;2948;Directed
2939;2947;Directed
2939;7863;Directed
2939;1197;Directed
2939;2942;Directed
2939;1590;Directed
2939;2941;Directed
2939;2170;Directed
2939;6105;Directed
2939;2985;Directed
2939;2940;Directed
2939;4029;Directed
2939;302;Directed
2939;580;Directed
2939;3964;Directed
2939;3973;Directed
2939;2922;Directed
2939;4367;Directed
2939;2188;Directed
2939;2191;Directed
2939;1665;Directed
2939;345;Directed
2939;2975;Directed
2939;2983;Directed
2939;2910;Directed
2939;2972;Directed
2939;2908;Directed
2939;340;Directed
2939;1678;Directed
2939;1524;Directed
2939;4078;Directed
799;797;Directed
799;804;Directed
799;838;Directed
799;794;Directed
799;800;Directed
799;820;Directed
799;813;Directed
799;907;Directed
799;1005;Directed
799;5604;Directed
799;979;Directed
799;2188;Directed
799;893;Directed
5691;1128;Directed
5691;2072;Directed
5691;2082;Directed
5691;2176;Directed
5691;2191;Directed
5589;637;Directed
5589;4328;Directed
5589;649;Directed
811;797;Directed
811;813;Directed
1005;4105;Directed
1005;881;Directed
1005;813;Directed
1005;907;Directed
1005;799;Directed
1005;4059;Directed
1005;1107;Directed
1005;1177;Directed
5604;797;Directed
5604;906;Directed
5604;813;Directed
5604;799;Directed
5793;1628;Directed
5793;1625;Directed
1625;1629;Directed
1625;1628;Directed
1625;5793;Directed
840;813;Directed
887;813;Directed
1128;248;Directed
1128;507;Directed
