appln_id,inv_person_id,inv_reg_code,inv_ctry_code,reg_code,ctry_code,prio_year,han_id,ipc
323840068,4765385,US12099,US,US12099,US,2009,3492075,G06
323840068,4765386,US12099,US,US12099,US,2009,3492075,G06
323840070,4459682,US12099,US,US12099,US,2009,3492075,G06
323840070,4765385,US12099,US,US12099,US,2009,3492075,G06
323840128,4765466,US06073,US,US06073,US,2009,3005462,G06
323840128,4765467,US06073,US,US06073,US,2009,3005462,G06
323840128,4765468,US06073,US,US06073,US,2009,3005462,G06
323840128,4765469,US06073,US,US06073,US,2009,3005462,G06
323840129,4765466,US06073,US,US06073,US,2009,3005462,G06
323840129,4765467,US06073,US,US06073,US,2009,3005462,G06
323840130,4765466,US06073,US,US06073,US,2009,3005462,G06
323840130,4765467,US06073,US,US06073,US,2009,3005462,G06
323840131,4765466,US06073,US,US06073,US,2009,3005462,G06
323840131,4765468,US06073,US,US06073,US,2009,3005462,G06
323840132,4765466,US06073,US,US06073,US,2009,3005462,G06
323840132,4765467,US06073,US,US06073,US,2009,3005462,G06
323840132,4765468,US06073,US,US06073,US,2009,3005462,G06
323840132,4765469,US06073,US,US06073,US,2009,3005462,G06
323840133,4765466,US06073,US,US06073,US,2009,3005462,G06
323840133,4765467,US06073,US,US06073,US,2009,3005462,G06
323840133,4765468,US06073,US,US06073,US,2009,3005462,G06
323840134,4765466,US06073,US,US06073,US,2009,3005462,G06
323840134,4765467,US06073,US,US06073,US,2009,3005462,G06
323840134,4765468,US06073,US,US06073,US,2009,3005462,G06
323840135,4765470,US06073,US,US06073,US,2009,3005462,G06
323840135,4765471,US06073,US,US06073,US,2009,3005462,G06
323840136,4765466,US06073,US,US06073,US,2009,3005462,G06
323840136,4765467,US06073,US,US06073,US,2009,3005462,G06
323840136,4765468,US06073,US,US06073,US,2009,3005462,G06
323840138,4765476,UKF12,GB,US06075,US,2009,3068896,G06
323840138,4765477,US06075,US,US06075,US,2009,3068896,G06
323840138,4765478,US06075,US,US06075,US,2009,3068896,G06
323840143,4765484,US06085,US,US06085,US,2009,3002169,G06
323840143,4765485,US06081,US,US06085,US,2009,3002169,G06
323840143,4765486,US06085,US,US06085,US,2009,3002169,G06
323840143,4765487,US06001,US,US06085,US,2009,3002169,G06
323840143,4765488,UKI11,GB,US06085,US,2009,3002169,G06
323840157,4765506,US53033,US,US53033,US,2009,3004412,G06
323840157,4765507,US53033,US,US53033,US,2009,3004412,G06
323840157,4765508,US53033,US,US53033,US,2009,3004412,G06
323840158,4765509,US53033,US,US53033,US,2009,3004412,G06
323840160,4694793,US53033,US,US53033,US,2009,3004412,G06
323840160,4765514,US53033,US,US53033,US,2009,3004412,G06
323840170,4765533,UKE21,GB,US36119,US,2009,3340760,G06
323840170,4765534,US36119,US,US36119,US,2009,3340760,G06
323840170,4765535,UKJ21,GB,US36119,US,2009,3340760,G06
323840187,4694793,US53033,US,US53033,US,2009,3004412,G06
323840187,4765556,US53033,US,US53033,US,2009,3004412,G06
323840206,4765569,US48113,US,US34035,US,2009,3557925,G06
323840206,4765570,US48113,US,US34035,US,2009,3557925,G06
323840206,4765571,US48113,US,US34035,US,2009,3557925,G06
323840210,4765573,US34027,US,LU000,LU,2009,1206670,G06
323840210,4765574,US34025,US,LU000,LU,2009,1206670,G06
323840210,4765575,US34023,US,LU000,LU,2009,1206670,G06
323840216,4332361,US06085,US,US06085,US,2009,3394248,G06
323840216,4335270,US06085,US,US06085,US,2009,3394248,G06
323840216,4765582,US06085,US,US06085,US,2009,3394248,G06
323840216,4765583,US06085,US,US06085,US,2009,3394248,G06
323840216,4765584,US06085,US,US06085,US,2009,3394248,G06
323840216,4765585,US06085,US,US06085,US,2009,3394248,G06
323840221,4332361,US06085,US,US06085,US,2009,3394248,G06
323840221,4333154,US06085,US,US06085,US,2009,3394248,G06
323840221,4765587,US06085,US,US06085,US,2009,3394248,G06
323840221,4765588,US06085,US,US06085,US,2009,3394248,G06
323840221,4765589,US06085,US,US06085,US,2009,3394248,G06
323840221,4765590,US06085,US,US06085,US,2009,3394248,G06
323840222,4332361,US06085,US,US06085,US,2009,3394248,G06
323840222,4335270,US06085,US,US06085,US,2009,3394248,G06
323840222,4765582,US06085,US,US06085,US,2009,3394248,G06
323840222,4765583,US06085,US,US06085,US,2009,3394248,G06
323840222,4765584,US06085,US,US06085,US,2009,3394248,G06
323840222,4765585,US06085,US,US06085,US,2009,3394248,G06
323840223,4332361,US06085,US,US06085,US,2009,3394248,G06
323840223,4335270,US06085,US,US06085,US,2009,3394248,G06
323840223,4765582,US06085,US,US06085,US,2009,3394248,G06
323840223,4765583,US06085,US,US06085,US,2009,3394248,G06
323840223,4765584,US06085,US,US06085,US,2009,3394248,G06
323840223,4765592,US06081,US,US06085,US,2009,3394248,G06
323840224,4332361,US06085,US,US06085,US,2009,3394248,G06
323840224,4335270,US06085,US,US06085,US,2009,3394248,G06
323840224,4765582,US06085,US,US06085,US,2009,3394248,G06
323840224,4765583,US06085,US,US06085,US,2009,3394248,G06
323840224,4765584,US06085,US,US06085,US,2009,3394248,G06
323840224,4765585,US06085,US,US06085,US,2009,3394248,G06
323840248,4765625,US06085,US,US06085,US,2009,3110506,G06
323840248,4765626,US06075,US,US06085,US,2009,3110506,G06
323840248,4765627,US06087,US,US06085,US,2009,3110506,G06
323840251,4765629,US53033,US,US53033,US,2009,3004412,G06
323840251,4765630,US53033,US,US53033,US,2009,3004412,G06
323840251,4765631,US53033,US,US53033,US,2009,3004412,G06
323840251,4765632,US53033,US,US53033,US,2009,3004412,G06
323840251,4765633,US53033,US,US53033,US,2009,3004412,G06
323840251,4765634,US53033,US,US53033,US,2009,3004412,G06
323840251,4765635,US53033,US,US53033,US,2009,3004412,G06
323840254,4765636,US53033,US,US53033,US,2009,3004412,G06
323840254,4765637,US53033,US,US53033,US,2009,3004412,G06
323840254,4765638,US53033,US,US53033,US,2009,3004412,G06
323840254,4765639,US53033,US,US53033,US,2009,3004412,G06
323840254,4765640,US53033,US,US53033,US,2009,3004412,G06
323840254,4765641,US53033,US,US53033,US,2009,3004412,G06
323840254,4765642,US53033,US,US53033,US,2009,3004412,G06
323840255,4765643,US53033,US,US53033,US,2009,3004412,G06
323840257,4765643,US53033,US,US53033,US,2009,3004412,G06
323840279,4765663,US06075,US,US06085,US,2009,3007675,G06
323840279,4765664,US06085,US,US06085,US,2009,3007675,G06
323840279,4765665,IN31,IN,US06085,US,2009,3007675,G06
323840301,4765680,US45079,US,US13089,US,2009,3145638,G06
323840329,4655272,US27123,US,US16001,US,2009,3004404,G06
323840334,4765712,US26163,US,US17067,US,2009,3004358,G06
323840341,4765716,US06085,US,US06085,US,2009,3016642,G06
323840341,4765717,US06085,US,US06085,US,2009,3016642,G06
323840348,4557960,US06075,US,US06075,US,2009,3446969,G06
323840348,4765726,US06075,US,US06075,US,2009,3446969,G06
323840348,4765727,US06075,US,US06075,US,2009,3446969,G06
323840348,4765728,US06075,US,US06075,US,2009,3446969,G06
323840372,4765754,US53063,US,US53063,US,2009,3021889,G06
323840372,4765755,US53063,US,US53063,US,2009,3021889,G06
323840372,4765756,US53063,US,US53063,US,2009,3021889,G06
323840381,4765763,US26139,US,US26139,US,2009,3023577,G06
323840381,4765764,US26081,US,US26139,US,2009,3023577,G06
323840405,4765777,US06013,US,US06013,US,2009,3001410,G06
323840405,4765778,US53033,US,US06013,US,2009,3001410,G06
323840405,4765779,US06013,US,US06013,US,2009,3001410,G06
323840416,4765788,US06075,US,US06075,US,2009,3610937,G06
323840421,4765793,US17111,US,CH011,CH,2009,23086,G06
323840421,4765794,US20063,US,CH011,CH,2009,23086,G06
323840421,4765795,US17043,US,CH011,CH,2009,23086,G06
323840421,4765796,US06085,US,CH011,CH,2009,23086,G06
323840421,4765797,US17031,US,CH011,CH,2009,23086,G06
323840421,4765798,US17097,US,CH011,CH,2009,23086,G06
323840421,4765799,CA3520,CA,CH011,CH,2009,23086,G06
323840421,4765800,CH011,CH,CH011,CH,2009,23086,G06
323840421,4765801,CH011,CH,CH011,CH,2009,23086,G06
323840421,4765802,CH011,CH,CH011,CH,2009,23086,G06
323840421,4765803,NZ012,NZ,CH011,CH,2009,23086,G06
323840421,4765804,CA3521,CA,CH011,CH,2009,23086,G06
323840485,4765896,US25017,US,US25025,US,2009,3007060,G06
323840485,4765897,US25025,US,US25025,US,2009,3007060,G06
323840485,4765898,US25025,US,US25025,US,2009,3007060,G06
323840510,4765935,US06073,US,US06073,US,2009,3352173,G06
323840510,4765936,US06073,US,US06073,US,2009,3352173,G06
323910101,4766274,DE128,DE,DE128,DE,2009,2095418,G06
323911089,4595123,JPF22,JP,JPF22,JP,2009,43680,G06
323911089,4595124,JPF22,JP,JPF22,JP,2009,43680,G06
323911089,4767100,JPF22,JP,JPF22,JP,2009,43680,G06
323911089,4767101,JPF22,JP,JPF22,JP,2009,43680,G06
323912235,4768104,US12009,US,US36093,US,2009,3002760,G06
323912235,4768105,US12009,US,US36093,US,2009,3002760,G06
323912247,4768115,US12009,US,US36093,US,2009,3002760,G06
323912247,4768116,US12009,US,US36093,US,2009,3002760,G06
323912861,4768670,JPD13,JP,JPD13,JP,2009,32409,G06
323913761,4325478,CA3530,CA,CA3530,CA,2007,3005651,G06
323915317,4770651,US41051,US,US41051,US,2009,3175363,G06
323915317,4770652,US41051,US,US41051,US,2009,3175363,G06
323915699,4770933,ITH54,IT,ITH54,IT,2009,2235825,G06
323915803,4771012,JPD13,JP,JPD13,JP,2009,36090,G06
323915803,4771013,JPD13,JP,JPD13,JP,2009,36090,G06
323915803,4771014,JPD13,JP,JPD13,JP,2009,36090,G06
323916635,4771620,US41051,US,US41051,US,2009,3096141,G06
323916635,4771621,US41051,US,US41051,US,2009,3096141,G06
323916723,4771687,US09001,US,US09001,US,2009,3539316,G06
323916723,4771688,US42133,US,US09001,US,2009,3539316,G06
323916723,4771689,US33015,US,US09001,US,2009,3539316,G06
323916723,4771690,US26099,US,US09001,US,2009,3539316,G06
323916723,4771691,US36027,US,US09001,US,2009,3539316,G06
323916781,1173369,UKJ33,GB,UKJ11,GB,2009,7649,G06
323917193,4772021,CA3530,CA,CA3530,CA,2009,3005651,G06
323917423,458678,DE212,DE,DE212,DE,2009,15371,G06
323917423,4772180,DE212,DE,DE212,DE,2009,15371,G06
323917423,4772181,DE212,DE,DE212,DE,2009,15371,G06
323917473,204655,DE115,DE,DE111,DE,2009,4964,G06
323917473,2124752,DE118,DE,DE111,DE,2009,4964,G06
323917473,4234387,DE112,DE,DE111,DE,2009,4964,G06
323917473,4772206,US06085,US,DE111,DE,2009,4964,G06
323917527,4747384,FR101,FR,FR101,FR,2009,1654664,G06
323917527,4747385,FR511,FR,FR101,FR,2009,1654664,G06
323917527,4747386,FR107,FR,FR101,FR,2009,1654664,G06
323917527,4747387,FR108,FR,FR101,FR,2009,1654664,G06
323917723,4772418,US06085,US,US06085,US,2009,3032561,G06
323917723,4772419,US06085,US,US06085,US,2009,3032561,G06
323917723,4772420,US06085,US,US06085,US,2009,3032561,G06
323917751,4772451,CH031,CH,CH031,CH,2009,1151009,G06
323917751,4772452,US06013,US,CH031,CH,2009,1151009,G06
323919514,787512,DE929,DE,DE927,DE,2009,929115,G06
323958542,4772648,US53061,US,US06037,US,2009,3002001,G06
323958542,4772649,US53033,US,US06037,US,2009,3002001,G06
323958768,4772800,US34027,US,US34027,US,2009,3003172,G06
323958768,4772801,US34027,US,US34027,US,2009,3003172,G06
323958858,4772882,US06085,US,US06085,US,2009,3401429,G06
323958858,4772883,US06085,US,US06085,US,2009,3401429,G06
323958858,4772884,US06085,US,US06085,US,2009,3401429,G06
323958858,4772886,US06081,US,US06085,US,2009,3401429,G06
323958858,4772887,US06081,US,US06085,US,2009,3401429,G06
323958992,295705,FR714,FR,FR101,FR,2009,490712,G06
323959004,4773028,KR011,KR,KR011,KR,2009,22676,G06
323959004,4773029,KR011,KR,KR011,KR,2009,22676,G06
323959004,4773030,KR011,KR,KR011,KR,2009,22676,G06
323959004,4773031,KR011,KR,KR011,KR,2009,22676,G06
323959008,4291460,TR331,TR,TR331,TR,2009,41885,G06
323959046,4773079,FI1B1,FI,US36093,US,2009,3002760,G06
323959046,4773080,FI1B1,FI,US36093,US,2009,3002760,G06
323959046,4773081,FI1B1,FI,US36093,US,2009,3002760,G06
323959056,4773084,US34027,US,US34027,US,2009,3003172,G06
323959056,4773085,US34027,US,US34027,US,2009,3003172,G06
323959056,4773086,US34027,US,US34027,US,2009,3003172,G06
323959058,4773087,JPD13,JP,JPD13,JP,2009,32409,G06
323959058,4773088,JPD13,JP,JPD13,JP,2009,32409,G06
323959058,4773089,JPD13,JP,JPD13,JP,2009,32409,G06
323959326,4146383,NL414,NL,DE600,DE,2009,21649,G06
323959326,4297336,NL414,NL,NL414,NL,2009,1891753,G06
323959326,4773236,NL414,NL,NL414,NL,2009,1891753,G06
323959336,4433351,ITI22,IT,ITI32,IT,2009,1159961,G06
323959336,4773242,ITI32,IT,ITI32,IT,2009,1159961,G06
323959336,4773243,ITI32,IT,ITI32,IT,2009,1159961,G06
323959336,4773244,ITI32,IT,ITI32,IT,2009,1159961,G06
323959360,4773257,NL412,NL,NL326,NL,2009,2395373,G06
323959360,4773258,NL412,NL,NL326,NL,2009,2395373,G06
323959360,4773259,NL412,NL,NL326,NL,2009,2395373,G06
323959380,4183096,NL332,NL,NL333,NL,2009,1730411,G06
323959380,4773264,NL332,NL,NL333,NL,2009,1730411,G06
323959380,4773265,NL332,NL,NL333,NL,2009,1730411,G06
323959380,4773266,NL333,NL,NL333,NL,2009,1730411,G06
323959382,4183096,NL332,NL,NL333,NL,2009,1730411,G06
323959382,4773263,NL333,NL,NL333,NL,2009,1730411,G06
323959382,4773264,NL332,NL,NL333,NL,2009,1730411,G06
323959382,4773265,NL332,NL,NL333,NL,2009,1730411,G06
323978605,4773585,FR523,FR,FR105,FR,2009,1785852,G06
323978605,4773586,FR523,FR,FR105,FR,2009,1785852,G06
323978669,4773636,US06001,US,US06001,US,2009,3321830,G06
323978669,4773637,US06001,US,US06001,US,2009,3321830,G06
323978693,4773653,US06081,US,US26043,US,2009,3492439,G06
323978703,4773663,JPC20,JP,JPD13,JP,2009,34347,G06
323978703,4773664,JPC20,JP,JPD13,JP,2009,34347,G06
323978777,4773721,JPD13,JP,JPD11,JP,2009,2547130,G06
323978785,4773727,KR013,KR,KR013,KR,2009,1374108,G06
323978785,4773728,KR013,KR,KR013,KR,2009,1374108,G06
323978883,4773791,KR011,KR,KR011,KR,2009,1456291,G06
323978895,4773811,JPD13,JP,JPD13,JP,2009,2445913,G06
323978895,4773812,JPD13,JP,JPD13,JP,2009,20711,G06
323979271,4774021,US36055,US,US32003,US,2009,3602490,G06
323979271,4774022,US36055,US,US32003,US,2009,3602490,G06
323979271,4774023,US36055,US,US32003,US,2009,3602490,G06
324034038,2191155,UKM22,GB,US13135,US,2009,3004680,G06
324034038,4387071,US13139,US,US13135,US,2009,3004680,G06
324034038,4415371,US13135,US,US13135,US,2009,3004680,G06
324034060,61910,DED21,DE,DE300,DE,2009,1551426,G06
324034060,61911,DED21,DE,DE300,DE,2009,1551426,G06
324034148,4774380,DE731,DE,DEA22,DE,2009,10141,G06
324034148,4774381,DE719,DE,DEA22,DE,2009,10141,G06
324034148,4774382,DE717,DE,DEA22,DE,2009,10141,G06
324034148,4774383,DE712,DE,DEA22,DE,2009,10141,G06
324034206,41741,DE911,DE,DE913,DE,2009,42233,G06
324034206,82547,DE913,DE,DE913,DE,2009,42233,G06
324034206,4685795,DE911,DE,DE913,DE,2009,42233,G06
324034254,4699519,KR011,KR,KR061,KR,2009,1619761,G06
324034280,4774497,US06073,US,JPD13,JP,2009,36090,G06
324034280,4774498,US06073,US,US34003,US,2009,3006195,G06
324034280,4774499,US06073,US,US34003,US,2009,3006195,G06
324034490,4774640,CN09,CN,CN09,CN,2009,1193189,G06
324099958,4774907,IN31,IN,US48201,US,2009,3003116,G06
324099958,4774908,IN31,IN,US48201,US,2009,3003116,G06
324099958,4774909,IN31,IN,US48201,US,2009,3003116,G06
324099958,4774910,IN31,IN,US48201,US,2009,3003116,G06
324099968,4774915,JPD14,JP,JPD14,JP,2009,14472,G06
324099968,4774916,JPD14,JP,JPD14,JP,2009,14472,G06
324099968,4774917,JPD14,JP,JPD14,JP,2009,14472,G06
324099968,4774918,JPD14,JP,JPD14,JP,2009,14472,G06
324099972,4282365,JPD13,JP,JPD13,JP,2009,854669,G06
324099972,4282366,JPD13,JP,JPD13,JP,2009,854669,G06
324099972,4282367,JPD13,JP,JPD13,JP,2009,854669,G06
324099972,4710696,JPD13,JP,JPD13,JP,2009,854669,G06
324099972,4774920,JPD13,JP,JPD13,JP,2009,854669,G06
324099972,4774921,JPD13,JP,JPD13,JP,2009,854669,G06
324099972,4774922,JPD13,JP,JPD13,JP,2009,854669,G06
324099993,4695473,JPD13,JP,JPD13,JP,2009,21640,G06
324100042,4774957,JPD14,JP,JPD14,JP,2009,14472,G06
324100042,4774958,JPD14,JP,JPD14,JP,2009,14472,G06
324100042,4774959,JPD14,JP,JPD14,JP,2009,14472,G06
324100043,4774960,JPD14,JP,JPD14,JP,2009,14472,G06
324100097,4774986,JPF23,JP,JPF23,JP,2009,40156,G06
324100182,1664412,SE110,SE,SE110,SE,2009,2381603,G06
324100182,4775049,SE110,SE,SE110,SE,2009,2381603,G06
324100193,4775065,SGZZZ,SG,SGZZZ,SG,2009,3763057,G06
324100193,4775066,SGZZZ,SG,SGZZZ,SG,2009,3763057,G06
324100206,4775072,US08069,US,US48201,US,2009,3003116,G06
324100206,4775073,US06085,US,US48201,US,2009,3003116,G06
324100229,4437997,US06073,US,US06073,US,2009,3005462,G06
324100229,4775090,US06073,US,US06073,US,2009,3005462,G06
324100256,4775125,AU2GM,AU,AU2GM,AU,2009,839085,G06
324100256,4775126,AU2GM,AU,AU2GM,AU,2009,839085,G06
324100261,2069301,FR261,FR,FR824,FR,2009,2353091,G06
324100261,4775130,AU4GA,AU,FR824,FR,2009,2353091,G06
324100272,4775149,BR19,BR,BR19,BR,2009,757333,G06
324100272,4775150,BR19,BR,BR19,BR,2009,757333,G06
324100336,4775206,CN01,CN,JPD13,JP,2009,36090,G06
324100336,4775207,CN01,CN,JPD13,JP,2009,36090,G06
324100429,1716841,FI1B1,FI,FI1B1,FI,2009,479994,G06
324100429,4775305,FI1B1,FI,FI1B1,FI,2009,479994,G06
324100429,44837034,FI1B1,FI,FI1B1,FI,2009,479994,G06
324100443,4775326,CA2466,CA,CA2466,CA,2009,3418782,G06
324100450,4775335,DE218,DE,FR823,FR,2009,3610974,G06
324100459,4775350,DE300,DE,FI1B1,FI,2009,1832552,G06
324100459,4775351,DE300,DE,FI1B1,FI,2009,1832552,G06
324100524,4775414,JPG27,JP,JPG27,JP,2009,28940,G06
324100524,4775415,JPG27,JP,JPG27,JP,2009,28940,G06
324100524,4775416,JPG27,JP,JPG27,JP,2009,28940,G06
324100524,4775417,JPG27,JP,JPG27,JP,2009,28940,G06
324100524,4775418,JPG27,JP,JPG27,JP,2009,28940,G06
324100539,4775437,JPG27,JP,JPG27,JP,2009,28940,G06
324100539,4775438,JPG27,JP,JPG27,JP,2009,28940,G06
324100539,4775439,JPG27,JP,JPG27,JP,2009,28940,G06
324100539,4775440,JPG27,JP,JPG27,JP,2009,28940,G06
324100539,4775441,JPG27,JP,JPG27,JP,2009,28940,G06
324100540,4775442,JPD13,JP,JPD13,JP,2009,36090,G06
324100577,4775479,JPD14,JP,JPD13,JP,2009,14447,G06
324100585,4775486,JPD13,JP,JPD13,JP,2009,123495,G06
324100589,4775491,JPG27,JP,JPG27,JP,2009,28940,G06
324100633,4775559,JPC08,JP,JPC08,JP,2009,17349,G06
324100633,4775560,JPC08,JP,JPC08,JP,2009,17349,G06
324100633,4775561,JPC08,JP,JPC08,JP,2009,17349,G06
324100633,4775562,JPC08,JP,JPC08,JP,2009,17349,G06
324100690,4688031,UKJ11,GB,JPD13,JP,2009,26691,G06
324100691,4775599,JPD13,JP,JPD13,JP,2009,36090,G06
324100691,4775600,JPD13,JP,JPD13,JP,2009,36090,G06
324100691,4775601,JPD13,JP,JPD13,JP,2009,36090,G06
324100691,4775602,JPD13,JP,JPD13,JP,2009,36090,G06
324100692,4775603,JPD13,JP,JPD13,JP,2009,17386,G06
324100692,4775604,JPD13,JP,JPD13,JP,2009,17386,G06
324100783,4775710,JPD13,JP,JPD13,JP,2009,26691,G06
324100783,4775711,JPD13,JP,JPD13,JP,2009,26691,G06
324100790,4775718,JPG26,JP,JPG26,JP,2009,1757708,G06
324100790,4775719,JPG26,JP,JPG26,JP,2009,1757708,G06
324100790,4775720,JPG26,JP,JPG26,JP,2009,1757708,G06
324100790,4775721,JPG26,JP,JPG26,JP,2009,1757708,G06
324100790,4775722,JPG26,JP,JPG26,JP,2009,1757708,G06
324100790,4775723,JPG26,JP,JPG26,JP,2009,1757708,G06
324100790,4775724,JPG26,JP,JPG26,JP,2009,1757708,G06
324100849,4775725,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775726,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775727,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775728,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775729,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775730,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775731,JPD13,JP,JPD13,JP,2009,27794,G06
324100849,4775732,JPD13,JP,JPD13,JP,2009,27794,G06
324100911,107996,JPF23,JP,JPF23,JP,2009,9976,G06
324100911,107997,JPF23,JP,JPF23,JP,2009,1113,G06
324100911,4775889,JPF23,JP,JPF23,JP,2009,1113,G06
324100911,4775890,JPF23,JP,JPF23,JP,2009,1113,G06
324100911,4775891,JPF23,JP,JPF23,JP,2009,1113,G06
324100911,4775892,JPF23,JP,JPF23,JP,2009,1113,G06
324100911,4775893,JPF23,JP,JPF23,JP,2009,1113,G06
324100911,4775894,JPF23,JP,JPF23,JP,2009,1113,G06
324100948,4775954,JPG27,JP,JPG27,JP,2009,34699,G06
324100948,4775955,JPG27,JP,JPG27,JP,2009,34699,G06
324100948,4775956,JPG27,JP,JPG27,JP,2009,34699,G06
324100948,4775957,JPG27,JP,JPG27,JP,2009,34699,G06
324100948,4775958,JPG27,JP,JPG27,JP,2009,34699,G06
324101051,4776054,US36103,US,US36119,US,2009,3000002,G06
324101051,4776055,JPD14,JP,US36119,US,2009,3000002,G06
324101051,4776056,JPD14,JP,US36119,US,2009,3000002,G06
324101096,4776108,JPD13,JP,JPD13,JP,2009,26691,G06
324101364,4776487,KR011,KR,KR011,KR,2009,22676,G06
324101364,4776488,KR013,KR,KR011,KR,2009,22676,G06
324101364,4776489,KR013,KR,KR011,KR,2009,22676,G06
324101378,4776502,KR011,KR,KR013,KR,2009,1374108,G06
324101378,4776503,KR013,KR,KR013,KR,2009,1374108,G06
324101378,4776504,KR013,KR,KR013,KR,2009,1374108,G06
324101378,4776505,KR013,KR,KR013,KR,2009,1374108,G06
324101385,4776506,KR011,KR,KR011,KR,2009,2230217,G06
324101385,4776507,KR011,KR,KR011,KR,2009,2230245,G06
324101385,4776508,KR011,KR,KR011,KR,2009,2230245,G06
324101394,4776509,ME19R7,MX,ME19R7,MX,2009,2008987,G06
324101394,4776510,ME19R7,MX,ME19R7,MX,2009,2008987,G06
324101462,4776566,US25017,US,US25017,US,2009,3002260,G06
324101462,4776567,US25017,US,US25017,US,2009,3002260,G06
324101462,4776568,US25017,US,US25017,US,2009,3002260,G06
324101504,4657815,CN34,CN,CN34,CN,2009,3672808,G06
324101504,4657816,CN34,CN,CN34,CN,2009,3672808,G06
324101504,4776631,CN34,CN,CN34,CN,2009,3672808,G06
324101504,4776632,CN34,CN,CN34,CN,2009,3672808,G06
324101504,4776633,CN34,CN,CN34,CN,2009,3672808,G06
324101515,47072049,IN12,IN,US34023,US,2009,3095813,G06
324101527,4776650,US41039,US,US41039,US,2009,3490116,G06
324101527,4776651,US41039,US,US41039,US,2009,3490116,G06
324101545,4776671,US06073,US,US34003,US,2009,3006195,G06
324101545,4776672,US06073,US,US34003,US,2009,36090,G06
324101545,4776673,US06073,US,US34003,US,2009,36090,G06
324101545,4776674,US06073,US,US34003,US,2009,36090,G06
324101552,4373398,US51107,US,US51059,US,2009,3115470,G06
324101552,4776687,US51107,US,US51059,US,2009,3115470,G06
324101556,4776671,US06073,US,US34003,US,2009,3006195,G06
324101556,4776672,US06073,US,US34003,US,2009,36090,G06
324101556,4776673,US06073,US,US34003,US,2009,36090,G06
324101556,4776689,US06073,US,US34003,US,2009,36090,G06
324101556,4776691,US36059,US,US34003,US,2009,36090,G06
324101557,4776693,US36061,US,US36061,US,2009,3394847,G06
324101557,4776694,US36061,US,US36061,US,2009,3394847,G06
324101557,4776695,US36061,US,US36061,US,2009,3394847,G06
324101557,4776696,US06075,US,US36061,US,2009,3394847,G06
324101557,4776697,US06085,US,US36061,US,2009,3394847,G06
324101557,4776698,NL423,NL,US36061,US,2009,3394847,G06
324101558,4383706,US48157,US,US48201,US,2009,3306848,G06
324101558,4776700,US48209,US,US48201,US,2009,3306848,G06
324101563,4776703,US53033,US,US53033,US,2009,3004412,G06
324101563,4776704,US53033,US,US53033,US,2009,3004412,G06
324101563,4776705,US53033,US,US53033,US,2009,3004412,G06
324101563,4776706,US53033,US,US53033,US,2009,3004412,G06
324101563,4776707,US53033,US,US53033,US,2009,3004412,G06
324101564,4776708,US06073,US,US06073,US,2009,3352173,G06
324101564,4776709,US06073,US,US06073,US,2009,3352173,G06
324101566,4776710,US53033,US,US53033,US,2009,3004412,G06
324101566,4776711,US53033,US,US53033,US,2009,3004412,G06
324101566,4776712,US53033,US,US53033,US,2009,3004412,G06
324101566,4776713,US53033,US,US53033,US,2009,3004412,G06
324101566,4776714,US53033,US,US53033,US,2009,3004412,G06
324101611,4776798,US25017,US,US25017,US,2009,3405134,G06
324101611,4776799,US25025,US,US25017,US,2009,3405134,G06
324101629,4776811,IN31,IN,US34025,US,2009,3114732,G06
324101629,4776812,US34025,US,US34025,US,2009,3114732,G06
324101629,4776813,US34025,US,US34025,US,2009,3114732,G06
324101629,4776814,US34025,US,US34025,US,2009,3114732,G06
324101629,4776815,US34025,US,US34025,US,2009,3114732,G06
324101630,4776816,US06073,US,US06001,US,2009,3002402,G06
324101642,143366,US39107,US,US39011,US,2009,3125764,G06
324101642,4561410,US39107,US,US39011,US,2009,3125764,G06
324101642,4776824,US39149,US,US39011,US,2009,3125764,G06
324101642,4776825,US39011,US,US39011,US,2009,3125764,G06
324101642,4776826,US39109,US,US39011,US,2009,3125764,G06
324101649,4776834,US06085,US,US06085,US,2009,3110506,G06
324101649,4776835,US06075,US,US06085,US,2009,3110506,G06
324101655,4776841,US06019,US,US06019,US,2009,3407951,G06
324101655,4776842,US06001,US,US06019,US,2009,3407951,G06
324101655,4776843,US06019,US,US06019,US,2009,3407951,G06
324101655,4776844,US06019,US,US06019,US,2009,3407951,G06
324101655,4776845,US06019,US,US06019,US,2009,3407951,G06
324101655,4776846,US06019,US,US06019,US,2009,3407951,G06
324101655,4776847,US06019,US,US06019,US,2009,3407951,G06
324101660,4342589,US06085,US,US17097,US,2009,3248550,G06
324101660,4776849,US06073,US,US17097,US,2009,3248550,G06
324101660,4776850,US17097,US,US17097,US,2009,3248550,G06
324101660,4776851,US06073,US,US17097,US,2009,3248550,G06
324101660,4776852,US17097,US,US17097,US,2009,3248550,G06
324101660,4776853,US06073,US,US17097,US,2009,3248550,G06
324101663,4776861,US06085,US,US06085,US,2009,3002169,G06
324101675,4776867,US53033,US,US32031,US,2009,3024836,G06
324101675,4776868,US53033,US,US32031,US,2009,3024836,G06
